"","X210","X4","X33","M287","X220","X9","X416","X29","X212","X218","X22","X43","X401","X24","X396","X217","X205","X391","X12","X211","X5","X403","M97","X34","X50","X45","M94","X21","X46","X7","X214","X215","X25","X399","X201","M288","X48","X392","M98","X203","X405","X32","X17","X42","X19","X8","X207","X417","X208","X411","M95","X404","X397","X30","M96","X20","X47","X27","X418","X393","M92","M286","X204","X412","X400","M93","X44","M292","X38","X18","X11","X395","X36","X14","X10","M293","X419","X15","X398","X2","X26","X41","X40","X216","X49","M294","X413","X415","X209","M91","X420","M99","X37","X206","X13","X402","X394","X23","X35","X3","X202","X219","X28","X39","X414","X213"
"bOtu764",0,0,6.154604e-05,0.0004592159,0,0.0004029415,0,4.979336e-05,0,0,0,4.644898e-05,0.0001368301,0.0002262648,0.0003154858,0,4.473672e-05,0,0.0002231346,0,0.003385508,0,0,4.168751e-05,0,0,4.102901e-05,4.070667e-05,8.133388e-05,0,4.022364e-05,0,0,0,0,0.0001869159,0.0002982181,0,0.0004076792,0,0,0,7.355375e-05,7.319037e-05,0.0008577249,0.0003185728,7.049452e-05,3.520011e-05,0,0.0003130544,0,0,0.0004078442,3.394548e-05,0,3.374275e-05,0,0,0.0002310536,0,3.259028e-05,0,0,6.404714e-05,0.0001272062,0,0,0.0001252544,3.128422e-05,0.0001564015,0.001262743,0,6.080691e-05,9.024999e-05,0,0,0.0005313339,0.0008220304,8.658508e-05,0.000373821,0,2.83978e-05,0.0001127809,0,0,0.0001099233,0.0002724276,0.0005285273,2.638105e-05,2.632895e-05,5.240678e-05,7.756949e-05,2.55037e-05,0,7.427581e-05,4.925866e-05,0,4.784117e-05,7.162469e-05,0,0,0,1.888324e-05,7.539488e-05,6.939264e-05,0
"bOtu770",0,0,0,0,0,0,0,0.0003983469,0,9.458054e-05,9.387027e-05,0.0002786939,0,9.050593e-05,0.0001802776,0,4.473672e-05,0.0002681444,0,4.400053e-05,0.0002638058,4.350853e-05,0,0,0.001779359,0.000370081,0,8.141334e-05,0.0001626678,0,0,0,3.858918e-05,0.0001917251,3.762227e-05,0,0.00041005,0.000333667,0,7.410152e-05,7.389345e-05,0,3.677687e-05,0.0001829759,0.0001072156,0.0002477788,3.524726e-05,0.001689605,0,0.0004869735,0,3.405647e-05,0.0001359481,0.0001357819,0,0,3.367457e-05,0.0001339585,0.002937682,0.0001975244,0.0001303611,0,6.419515e-05,0.002497838,6.360312e-05,0,0.0001254115,0,9.385265e-05,0,0,0,6.080691e-05,0,0,0,0.003128967,2.935823e-05,0.0001154468,0.000373821,0.0001997204,0.0005395581,0,0,0.0003333056,0,0.002969461,0.003831823,0.0001055242,0.0001316448,0.00170322,0,0.0001275185,0.0001239803,9.903441e-05,0.000147776,0.0004104892,0.0001913647,0.0001193745,2.296791e-05,0.0001131606,0,0.0001888324,0.0003015795,0.001596031,0.0001268351
"bOtu772",9.745639e-05,0.0002645328,6.154604e-05,0.0002870099,0.0002097535,0.0001007354,0,0.0004979336,9.520636e-05,0,0.0005162865,9.289795e-05,0.0003648803,0,0,0.000179011,0.0001342102,4.469074e-05,4.462692e-05,8.800106e-05,0.0007034822,0,0.0001292268,8.337502e-05,0.0004138045,0.000370081,0.000205145,0,0.0007320049,0.0008080808,0.0001206709,0.0001193033,0,0,0.0001128668,3.738318e-05,0.001081041,0,7.412349e-05,0,0,7.356187e-05,0.0002574381,0.000402547,0.0006075551,0.0003185728,0,0,0,0.0003478382,0,0,0,0.0003055094,0.0001013479,0.0006411122,0.000235722,0.0006697924,0,0,0.00123843,0,6.419515e-05,0,0,0.0008563001,0.0004075874,0,0.000437979,0.0006256061,0.0002155903,0,0.001611383,0.0003309166,0.001430828,0,0,0.0002348658,0,0.0006038647,0.001768952,0.000141989,0.0003665379,5.594562e-05,0.0009999167,0,2.724276e-05,0,2.638105e-05,0.001132145,0,0.0007756949,0.0007906146,0,0.000123793,0,0,0.000574094,0.0003103736,0.0002296791,9.052846e-05,4.452558e-05,0.0006420303,0.000810495,0,0.0004914862
"bOtu773",0.001559302,0,0,0,0.0009438909,0,0,9.958672e-05,9.520636e-05,9.458054e-05,0,0,4.561003e-05,0,0,0.001655851,0,0,0,0.001188014,0,0,0.000215378,4.168751e-05,4.138045e-05,8.224022e-05,0.0009436672,0,0.0004473363,0.0002828283,0.001246933,0.001193033,0,0,0.000413845,0,0.0001118318,0,0.0002594322,0.0009633197,0,0,0.0001471075,0.0002561663,0.0002501698,0.0002477788,0.0006696979,0,0.001116188,0.0005913249,0.0001040006,0,0,0.0001357819,0.0004391744,0.0002024565,0.0002020474,3.348962e-05,0,0,0.0006192152,0,9.629273e-05,3.202357e-05,0,0.0006342964,0.0001881173,0,0.0001251369,0.0006256061,0.0002771875,0,6.080691e-05,0.000361,0.0002086625,0,0,0.0002935823,0,2.875546e-05,0.0001426574,0,0.0002255618,0.0007552659,0.0001388773,0,5.448552e-05,0,0.000527621,0.002158974,0,7.756949e-05,0.0002805407,0.0002727566,0.000247586,0,0.0001207321,2.392058e-05,2.38749e-05,0.001309171,0.0003168496,0.0006678837,0.000151066,0.0005654616,1.734816e-05,0.0009354092
"bOtu775",0,0,0.0001846381,0.0002296079,0,0,0.0002001001,0,0,0,0.0002346757,0,0.0003192702,0,0,0,0,0.000178763,4.462692e-05,0,0,0.002088409,4.30756e-05,4.168751e-05,0.0003310436,4.112011e-05,0,0.0001628267,0.0002033347,0,0,3.976776e-05,0.0002315351,3.834503e-05,0,0,7.455454e-05,0,0,3.705076e-05,0.001884283,0.0001839047,7.355375e-05,0.0001829759,7.147707e-05,0,0,0,0,6.956764e-05,0,0.0002383953,0.0001359481,6.789097e-05,0,0.000134971,0.0001346983,0.0004688547,0,9.876218e-05,0.0002607222,0.0001290947,6.419515e-05,0,0.000286214,0.000348863,6.270575e-05,0,3.128422e-05,6.256061e-05,0,0,0.000334438,0.0007219999,0.0001192357,0,0,2.935823e-05,0.0002020319,8.626639e-05,5.706297e-05,8.519339e-05,0.0001127809,0,0.0002499792,0,2.724276e-05,5.285273e-05,0,0,0,2.58565e-05,0.0001530222,0,0,0.0001231466,0,4.784117e-05,7.162469e-05,0,2.263211e-05,0,3.776649e-05,3.769744e-05,0,3.170879e-05
"bOtu779",0,0,0.0001846381,0,0.0001048768,5.036768e-05,0.0002501251,0.0004481402,0,0,0.0001877405,0,4.561003e-05,0.0004977826,0.0001352082,0,0,0.0002234537,0.0003123884,0,8.793528e-05,0.0003480682,8.61512e-05,0.0002501251,0.0001241414,0.0001233603,0,0.0005698933,0.0002033347,0.0002424242,0,0,0.0005016593,0.0001150351,0,0.0001495327,0.0001491091,0.0002595188,3.706174e-05,0,0.0002586271,0.0001103428,0.0008458681,3.659518e-05,0.0001429541,0.0002831758,3.524726e-05,7.040023e-05,0,0,0,0.0004086776,0.0001019611,0.0002715639,0,0.000134971,0.0002693966,0.000435365,0,0.0001316829,0,6.454736e-05,3.209758e-05,3.202357e-05,9.540467e-05,0.0001902889,0.0001881173,0,0.000281558,0.000719447,3.079861e-05,9.20556e-05,0.0007904898,0.0001203333,0.0003278982,2.954908e-05,2.951855e-05,0.0002055076,8.658508e-05,0.000431332,0.0001426574,0.0003123758,0.0001691713,0,0.0005277338,0,5.448552e-05,0,0,0,2.620339e-05,5.171299e-05,0.0002805407,0,0.000123793,0.0002709226,7.243927e-05,0.0003348882,0.0001432494,9.187166e-05,9.052846e-05,0,0.0004909644,0.0005277642,3.469632e-05,0.0002219615
"bOtu78",0.0008771075,0,0,0,5.243838e-05,0,0.000150075,0.0006473136,4.760318e-05,0.0001891611,4.693514e-05,0,0.0005017104,0,0,4.475274e-05,0.0001342102,0.0003128352,0,0,0.0002638058,0,0,0.0002084376,0.0007034677,0.0002878408,0,0,0.00146401,0,8.044729e-05,0,0,0,0.0001881114,0,0,0,0,0.000778066,0,0.0001103428,0.000294215,0.001610188,0.0001429541,0.0002123819,0,0,0.0002790471,3.478382e-05,0,0,0,0.0004073458,0,0.0001687137,0.001953125,0.0003348962,0.0002640613,3.292073e-05,0.000358493,0,0.0003209758,3.202357e-05,0,0.0005708668,0.0004389403,6.262721e-05,0.0005631159,0.00100097,3.079861e-05,0,0.0009121036,0.0001805,0.0003577071,0,0.0001180742,5.871646e-05,0,2.875546e-05,0.0015407,0.0001987846,0.0004229284,0,0.002360914,0.0003847316,0,0,5.27621e-05,0.0006055659,0.001336373,7.756949e-05,0.001989288,4.95921e-05,4.951721e-05,0,0,4.784117e-05,0.0001671243,6.890374e-05,0.000203689,8.905116e-05,0.0005853806,0.00103668,1.734816e-05,0.0002536703
"bOtu780",0.0004872819,0.0002645328,0.0002461841,0.000114804,0.0004719455,0.001359927,0.00010005,0.001941941,0.0007616509,0.001134966,0.0002816108,0.00134702,0.0002736602,0,0.0003605553,0.0003580219,0.001386838,0.002145156,4.462692e-05,0.001452017,0.0029898,0.0002610512,0.0004738316,0,0.0006207068,0.001603684,0.0004923481,0.00012212,0.0002033347,0.0001616162,0.0007240256,0.0005169808,0.0001543567,0.0001917251,0.001128668,0.0002242991,0.0001491091,0.002891781,0.0002594322,0.002074843,0.0001477869,0.0002206856,3.677687e-05,0.0008782844,0.0001786927,0.0003185728,0.0003172253,0.000316801,0.000592975,0.000382622,6.93337e-05,0.0001702823,0.0002379091,0.0003734003,0.0003040438,0.0001687137,0.0003030711,0.0003683858,0.0003300766,0.00227153,0.0001955417,0.0005809263,0.002086342,0.0005123771,6.360312e-05,0.0004122927,0.001191409,0,0.001032379,0.0002189621,3.079861e-05,0.001073982,0.0002736311,0.0004211666,0.0002086625,8.864724e-05,0.0003247041,0.0004110152,0.000375202,0.000805153,0.0006847556,0.0007667405,0.0005357093,0.0006154018,0.000361081,0,0.0003541559,0.0004492482,0.001134385,0.001026829,0.0002096271,0.000155139,0.0003825555,0.0005951053,4.951721e-05,0.0003940693,0.004370503,0.0004544911,0.0001193745,0.001079492,0.001629512,0.0004675186,0.0004154314,0.0004523693,0.0001734816,0.0006024669
"bOtu781",0,0,0,5.740199e-05,5.243838e-05,0,5.002501e-05,9.958672e-05,4.760318e-05,0,0.0002346757,0.0001393469,0,0,4.506941e-05,0,0,0,0.0003570154,0,0,0,0,8.337502e-05,0.0003310436,4.112011e-05,0,0,0.0002846686,0.0002020202,4.022364e-05,3.976776e-05,0,0,0,0,0.00041005,3.707411e-05,0,0,3.694672e-05,0.0001103428,3.677687e-05,0.0002561663,0.0001072156,0.0003539698,7.049452e-05,0,0,0.0001043515,0,0,6.797403e-05,6.789097e-05,3.378264e-05,0.0006748549,6.734914e-05,3.348962e-05,0,3.292073e-05,0,0,0,6.404714e-05,0.0001272062,0.0002220037,0.0001254115,0.0006262721,9.385265e-05,0.0004379242,3.079861e-05,0,0.0002736311,0.0003008333,0.0005067517,0.002482123,0,0.0001467911,8.658508e-05,2.875546e-05,0.0002567834,0.000141989,0.0001409761,0,0.0004721829,5.496166e-05,0.0001362138,0.0001849845,0,0,0,0,0.0004080592,0,9.903441e-05,7.388799e-05,0,0.0002392058,0.0001193745,0.0001148396,4.526423e-05,8.905116e-05,1.888324e-05,0.0002638821,6.939264e-05,0.0001109808
"bOtu7813",0.0002923692,0,0.0003692762,0.000172206,0,0,0,0.0001991734,9.520636e-05,4.729027e-05,9.387027e-05,0.0007431836,0,0,4.506941e-05,8.950548e-05,0,8.938148e-05,0,0.0001760021,4.396764e-05,0.0002175426,0.0001292268,0.0004585626,4.138045e-05,0.0008224022,0,0,8.133388e-05,0,8.044729e-05,0.0001193033,0,0,7.524454e-05,0,7.455454e-05,0.001112223,0,0,0.0002955738,0.0002574665,0,0.0002561663,7.147707e-05,7.079395e-05,7.049452e-05,0,3.488088e-05,0,6.93337e-05,0.0002383953,3.398702e-05,0.0001018365,0,0,6.734914e-05,0.0002009377,0,0.0004608902,0.0001629514,0.0001613684,0,3.202357e-05,0,6.342964e-05,0.0007211162,0,0.0002189895,0.0002815227,0,0.000153426,6.080691e-05,9.024999e-05,0.0001192357,0,0,0,0,0,5.706297e-05,0.0006531493,0.0001409761,0,0.0002499792,0,8.172828e-05,0.0001057055,0,0.0002106316,0,0.0002327085,7.651109e-05,2.479605e-05,0,0.0002955519,0.0007726856,0.0003348882,0.0002626239,9.187166e-05,0,4.452558e-05,0.0002643654,0.0001696385,0,0.0002695247
"bOtu785",0.0006821947,0,0.0009847366,0.0008036278,0.0005243838,0.0001007354,0,0.0005477269,0.0002380159,9.458054e-05,0.001267249,0.0006967346,0.0002280502,0.0007693004,0.0003154858,0.0001342582,0.0001789469,4.469074e-05,0.0002231346,0.0007040084,8.793528e-05,0,0.001636873,0.001250625,0.0006620872,0.0005345615,0.0004923481,0.0001628267,0.001504677,0.0002828283,0.0001608946,7.953551e-05,0.0004630702,0.0007285555,0.0002633559,0.000635514,0.001602923,0,0.002816693,0.0002223046,0.0001108402,0.001066647,0.0009561987,0.0005489278,0.001179372,0.0003893667,0.0002819781,0,0.0001046426,0.0002782705,0.005338695,0.0001021694,0.0002718961,0.002138565,0.0008783487,0.0006411122,0.0004040948,0.001172137,0,0,0.000358493,0.001775052,0.0004814636,0.0001601178,0.000286214,0.0007294409,0.001128704,0.0006575857,0.0009385265,0.001689136,0.0004003819,0,0.001064121,0.0008724166,0.0009836945,0.002304828,8.855566e-05,0.0001467911,0.0004040637,0.0001725328,0.000998602,0.001249503,0.0008740519,0.0001398641,0.001805405,2.748083e-05,0.0003813986,0.0002114109,0.0007122883,0.0002106316,2.620339e-05,0.001241112,0.0006375925,0.0002479605,0.001435999,9.851731e-05,0,0.001506997,0.00107437,2.296791e-05,0.000384746,0.0003784674,0.001057462,0.001866023,0.0001734816,0.0006658845
"bOtu788",0,0.0001322664,0,0,0,0,0,9.958672e-05,0,0,0,0,0.0003192702,0.0003167707,0.0001802776,0,4.473672e-05,4.469074e-05,0,0,4.396764e-05,0.0002175426,0,0,0,0,0,0.00085484,4.066694e-05,0,4.022364e-05,0,0.001003319,0,0,0,0,0,0,0,0.0001477869,0,0,3.659518e-05,0,7.079395e-05,0,0.0009856032,0,0,0,0.0001021694,0,0,0,0,3.367457e-05,0,0.001683391,6.584145e-05,3.259028e-05,0,0,0,0,9.514446e-05,0,6.262721e-05,6.256843e-05,9.384091e-05,0,0,0,0,5.961785e-05,8.864724e-05,0.001564483,0.0001174329,0,0.0001150219,2.853148e-05,0.000141989,0,0,0,0.0001374042,0,0,0,0.0001053158,0.001650814,0,2.55037e-05,0,0,0.000147776,0,4.784117e-05,0,0,6.789634e-05,0,5.664973e-05,7.539488e-05,0,4.756318e-05
"bOtu79",0.003118604,0,0.001907927,0.003960737,0,5.036768e-05,5.002501e-05,0.0009460738,0,0.0002364513,0.001454989,0.001904408,4.561003e-05,0.0003620237,0.002028123,0,8.947345e-05,8.938148e-05,0.0002677615,4.400053e-05,0,8.701706e-05,0.000215378,0.0010005,0.002400066,0.0009046425,0,0.00085484,0.002480683,8.080808e-05,0,0,0.001620746,0.003067602,7.524454e-05,7.476636e-05,0.001341982,0.0001112223,0,0,0.0005542008,0.0008827424,3.677687e-05,0.0004391422,0.0003216468,0.0001415879,3.524726e-05,7.040023e-05,0,0.0008000278,3.466685e-05,0.0001702823,0.001835299,0.003700058,0,0,0.0006398168,0.0004688547,0.0001320306,3.292073e-05,0.0001629514,0.001871873,0.0001925855,0.001985461,0.002671331,0.001395452,0.001097351,0.0005949585,0.0005631159,9.384091e-05,0.0005543749,0,0.0002736311,3.008333e-05,0.0001490446,0.0003841381,0,0.0001761494,0.001789425,5.751093e-05,0.0005135667,0.001079116,0.0004793188,2.797281e-05,0.0008888148,0,0.002043207,0.002166962,0,0,0,0.000361991,0.0002805407,0.0001239803,0.001138896,0.0001970346,0.0001207321,0.003181438,0.001551868,2.296791e-05,0.0001810569,2.226279e-05,0.0006420303,0.000339277,0.001405201,0.000523195
"bOtu7915",0,0,0.0003077302,0,0.0001048768,0,0,0.0002489668,0,0,0.0002346757,0,0,0,4.506941e-05,0.0002237637,0,0,4.462692e-05,0.0001320016,0,4.350853e-05,0,0.0006253127,4.138045e-05,0.0002056006,4.102901e-05,0,0.0002033347,8.080808e-05,4.022364e-05,0.0001193033,3.858918e-05,0.0001917251,0.0001504891,0,0.0008573772,3.707411e-05,7.412349e-05,7.410152e-05,3.694672e-05,0.0004413712,0,3.659518e-05,7.147707e-05,0,0,0.0007744025,0.0001046426,3.478382e-05,0,3.405647e-05,0,0.0003055094,0,0.0001012282,0.0001010237,0.0003683858,0.0009902297,0,6.518055e-05,0,0.0001283903,0,0.0001272062,3.171482e-05,0.0001254115,0,0.0004692633,0.0002502424,6.159722e-05,6.13704e-05,0.0008208933,9.024999e-05,2.980892e-05,0,0.0005608525,0,0,0,0.0001711889,0.0002271824,0.0005357093,5.594562e-05,0.0003333056,0,0,2.642636e-05,0,7.898686e-05,0.0003668475,0,0.0003825555,2.479605e-05,7.427581e-05,7.388799e-05,4.829285e-05,0.000287047,0.0001909992,0.0001148396,9.052846e-05,2.226279e-05,0.0002832487,0.0005277642,1.734816e-05,0.0002378159
"bOtu794",0.001656759,0.0003967992,0.0003077302,0.000114804,0.0008390142,0,0,0.0004481402,0.0001904127,0.0003310319,9.387027e-05,0.0001393469,9.122007e-05,0,4.506941e-05,0.0008503021,0.0001789469,4.469074e-05,0.0001338808,0.0002640032,4.396764e-05,4.350853e-05,0.000861512,0.0003335001,0.0001241414,0.0002467207,0.0005333771,0,0.0005286702,0.0006464646,0.0001608946,0.0003579098,0,0.0002684152,0.0002257336,0.0001495327,0.0003354954,0,0.0005929879,0.0001111523,0,0.0001103428,0.0002574381,7.319037e-05,0.001107895,0.0005309547,0.0001762363,0,0.0002790471,0.0002087029,3.466685e-05,0,6.797403e-05,0.0004412913,0.0001013479,0.0007760831,3.367457e-05,0.0002679169,0,6.584145e-05,0.0001303611,0.0003227368,0.0002888782,0.0002882121,0.0002226109,6.342964e-05,0.0001881173,0,0.0001877053,0.0005943258,0.0008315624,0,0.0001824207,0.0008122499,0.001013503,0,0,0.0004403734,0.0001731702,5.751093e-05,0.0002282519,8.519339e-05,0.0004793188,2.797281e-05,0.0005555093,0,5.448552e-05,0.0003963954,0.0002901915,2.632895e-05,0,0.0005429864,0.0001275185,7.438816e-05,0.001015103,0,4.829285e-05,0.0004066499,0.0002864987,0.0003445187,0.0001810569,0.0002448907,5.664973e-05,0.0003581257,8.67408e-05,0.0002378159
"bOtu796",0.0001949128,0,0,5.740199e-05,0,0,0.0005502751,0.0001991734,4.760318e-05,4.729027e-05,0.0005162865,0.0001393469,0,0.0004072767,0.001216874,0,0.0004473672,8.938148e-05,0.0004016423,0,0.0003517411,0,8.61512e-05,0.00016675,0.0007862286,0.0002878408,0,0.0003256533,0.0003253355,0.0001212121,0,7.953551e-05,0.0001929459,7.669006e-05,3.762227e-05,0.0002242991,0.0001491091,0,0.0001111852,0.000148203,7.389345e-05,0.0001839047,0.0005516531,0.0003659518,0.0001072156,0.0001061909,3.524726e-05,3.520011e-05,3.488088e-05,0.0002087029,0.0001040006,0.0001021694,0.0005777793,0.0001018365,0.0001351306,0.0002024565,3.367457e-05,0.0001339585,0.0001650383,6.584145e-05,0.0001303611,9.682104e-05,0.0001604879,0.0005764242,0.0003816187,0.0002537186,0.000250823,9.394082e-05,0.0003128422,0.0001876818,0.0005235763,3.06852e-05,0.0002128242,9.024999e-05,0.0001192357,2.954908e-05,0.0005608525,0.0002642241,0.0005483722,8.626639e-05,0.0002853148,0.0002271824,0.0004229284,5.594562e-05,0.0002777546,0.0001099233,0.0008172828,0.0004228218,0.0002374294,5.265791e-05,7.861017e-05,0.0005688429,0.0002805407,2.479605e-05,0.0003713791,0.0001231466,2.414642e-05,0.0005980146,0.000453623,0,0.0001357927,0,0.0003398984,0.0005089154,0.0001214371,0.0003963598
"bOtu798",0.0008771075,0,6.154604e-05,0.000172206,0,0.0001007354,0,0,0.0002380159,4.729027e-05,4.693514e-05,0,4.561003e-05,4.525296e-05,0.0001802776,0,0.0003131571,0.0001340722,0,0.0001760021,0.0003517411,0,0.0003015292,8.337502e-05,4.138045e-05,0,0,8.141334e-05,0,0.0002020202,0.0001608946,7.953551e-05,0,0.0002684152,7.524454e-05,0,0,0,0.0002594322,0.0001111523,0,0.0001471237,0,0,0.0001072156,3.539698e-05,0.000140989,7.040023e-05,0,0.0001739191,0.001698676,0,0.0002379091,0.0007468006,0.0008107834,0,0,0,6.601532e-05,0,0,0,0.0004814636,0.0003842828,9.540467e-05,3.171482e-05,0,0,9.385265e-05,0,6.159722e-05,0,3.040345e-05,0,2.980892e-05,2.954908e-05,0.0001180742,0.0001761494,0.0002020319,0.0001150219,0.0001141259,0,8.458567e-05,0.0002237825,5.555093e-05,2.748083e-05,0.0004903697,0.0004756745,0.0003165726,0,0,2.58565e-05,2.55037e-05,0.000471125,0.0003713791,7.388799e-05,2.414642e-05,2.392058e-05,0.0001671243,0.0001607754,0.0002942175,0.0002226279,0,0.0003769744,0.0001734816,6.341757e-05
"bOtu8",0.001266933,0.001058131,0,0,0,0,0,0.0004481402,4.760318e-05,0.003263028,0.0001408054,0.009382693,0.0008665906,0,0.0008563187,4.475274e-05,4.473672e-05,0.0006256704,0.0002231346,8.800106e-05,0.0004396764,0,0,0,0,0.0001233603,4.102901e-05,8.141334e-05,0,4.040404e-05,4.022364e-05,0,0,0.0001917251,7.524454e-05,0,3.727727e-05,0,0,7.410152e-05,0.0001108402,0,0,0.0002561663,3.573854e-05,0.0005309547,3.524726e-05,0.001971206,0,0,0,0,6.797403e-05,0.0001018365,0.0001013479,3.374275e-05,6.734914e-05,3.348962e-05,0.003762873,0,0,6.454736e-05,3.209758e-05,6.404714e-05,9.540467e-05,0.0002537186,3.135288e-05,0,3.128422e-05,0,0,0,0,0,0.0006856053,5.909816e-05,0.003925967,2.935823e-05,2.886169e-05,0.003220612,0.0001141259,0,0,0,5.555093e-05,0.001016791,0,2.642636e-05,0,2.632895e-05,0.002227288,5.171299e-05,0.007702117,0,2.47586e-05,0,0,9.568233e-05,2.38749e-05,0.0003445187,0.0001584248,2.226279e-05,1.888324e-05,0.000131941,0,1.585439e-05
"bOtu800",0.0007796511,6.613319e-05,0.0001846381,0,0.0005768222,0.001259192,0,0.0008962804,9.520636e-05,0.0004256124,0.001032573,0.001393469,4.561003e-05,0.0003167707,0.000225347,0.0006265384,0.0001789469,0.0005362889,8.925384e-05,0.0001320016,0.0003077735,0.0001305256,0.0001292268,8.337502e-05,0.0003310436,0.0007812821,0.0008205802,0.0003256533,0.0005286702,0.0001616162,0.0003217891,0.0006362841,0.0003858918,0,0.001128668,0.001271028,0.0002236636,0.001334668,7.412349e-05,0.0008521675,0,3.678093e-05,0,0.001500403,0,0.0003893667,0.0004582144,0.001302404,0.0004534515,0.0001739191,0.0005200028,0.0001021694,0.0002379091,0.0006449642,0.0001689132,0.000269942,0.0002020474,0.0005358339,0.0008251914,0.002403213,0.0005540347,0.0003872842,0.0005456588,9.607071e-05,9.540467e-05,0.0003805778,0.0006897633,0,0.002252464,0.0001251212,6.159722e-05,0.0001227408,0.0006992794,6.016666e-05,0.0002682803,0.0002659417,0.000856038,0.0001467911,8.658508e-05,2.875546e-05,0.0004279723,0.0004827625,0.00124059,0.0004755378,0.0001944282,0.000164885,0.0001906993,0.0002642636,0.0002901915,0.0008161976,0.0007074915,0.0002327085,0.0001785259,0.0003471447,0,0.000147776,0.002004153,0.00124387,9.549958e-05,6.890374e-05,0.0005658029,0.0003784674,0.0003398984,0.0002638821,0.0002081779,0.0003805054
"bOtu802",0.0007796511,0.0007274651,0,0,0.0005768222,0,0,0,0.0002380159,0.0001418708,9.387027e-05,0,0.0001368301,0,4.506941e-05,0.0009398076,0.0003578938,8.938148e-05,0.0001785077,0.0006160074,0.0003957088,0,4.30756e-05,0,0,8.224022e-05,0.000164116,0,0,0.0003232323,0.000563131,0.0003181421,0,0.0001533801,0.0009029345,3.738318e-05,0.0001118318,3.707411e-05,0.000148247,0.0003705076,0,0,0.0004045456,0,0.0003573854,0.0003893667,0.0003172253,0,0.000872022,0.0002782705,6.93337e-05,0,6.797403e-05,3.394548e-05,6.756528e-05,6.748549e-05,3.367457e-05,0,0,6.584145e-05,0,6.454736e-05,0.0006740491,0,0.0001908093,0.0001268593,3.135288e-05,0,0,0.0004066439,0.0002155903,0,6.080691e-05,0.0003008333,0.0008346499,0,0,8.807469e-05,2.886169e-05,0.0001437773,0.0001141259,0,5.639045e-05,2.797281e-05,0.0002222037,0,2.724276e-05,5.285273e-05,0.0001582863,0,2.620339e-05,2.58565e-05,0,7.438816e-05,0.0004208963,2.462933e-05,9.65857e-05,7.176175e-05,4.774979e-05,0.0003904545,0.0008147561,0.0005120442,1.888324e-05,9.42436e-05,1.734816e-05,0.000523195
"bOtu803",0.001364389,6.613319e-05,0.0003077302,0,0.001153644,5.036768e-05,0,0.0003485535,9.520636e-05,0.0001418708,0.0001408054,9.289795e-05,0.0003192702,0,4.506941e-05,0.0008055493,0.0002684203,0.0003575259,0.0001785077,0.000748009,0.0002198382,0,0.0003876804,0.0002918126,0.0006207068,0.0002467207,0.0003282321,0,0.0008540057,0.0005252525,0.0004424601,0.0003181421,3.858918e-05,0.0004601403,0.0005267118,0.0001121495,0.0005964363,3.707411e-05,0.0001111852,0.0003705076,3.694672e-05,0.0004781521,0.0003309919,0.0002195711,0.000464601,0.0001769849,0.0002114836,0,0.0004883323,0.0003478382,0.0003120017,0.0002043388,0.0002718961,0.0009165281,0.0001689132,0.0003711702,0.0002020474,0.0007367716,6.601532e-05,6.584145e-05,9.777083e-05,0.0001290947,0.00105922,0.0002882121,0.0001590078,0.0001585741,0.0004389403,6.262721e-05,0.0006256843,0.0008132879,0.0004619791,0,0.0004864553,0.0004211666,0.0005365606,0,8.855566e-05,0.0001174329,0.0002597553,0.000431332,0.0004565038,0.000283978,0.0006484901,0.0003636465,0.001277671,0,0.0001362138,0.0003171164,0.0005012399,2.632895e-05,5.240678e-05,0.0002844215,0.0004845703,0.0001239803,0.00106462,7.388799e-05,2.414642e-05,0.0004305705,0.0007162469,0.0003445187,0.0005658029,0.0003784674,0.0007364466,0.001357108,0.0001214371,0.0006341757
"bOtu804",0,6.613319e-05,6.154604e-05,5.740199e-05,0,0,0.0004502251,0.0001493801,0,9.458054e-05,4.693514e-05,0,0.0005473204,0.0001810119,4.506941e-05,0,0,8.938148e-05,0,0,4.396764e-05,0.0004350853,0,0,0.0002069023,0.0001644804,0,0.0004477733,0.0002440016,0,0,0,0.000848962,7.669006e-05,7.524454e-05,0.0001869159,0.0002609409,7.414822e-05,0.000148247,0,0.0002216803,0,7.355375e-05,3.659518e-05,0,0.0001415879,0,0.0002816009,0,0,0,0.0004427341,0,3.394548e-05,0,0,0.000235722,0,0.0005611302,0.0004608902,0.0001629514,3.227368e-05,0,6.404714e-05,0.0001272062,0.0002220037,6.270575e-05,0.0004383905,3.128422e-05,0,0,0.0002761668,6.080691e-05,0,5.961785e-05,0.0004727853,0.0004722968,0.0001174329,2.886169e-05,0.0004600874,5.706297e-05,0,0,0,0.0001111019,0.002280909,0.000108971,0,0,0,0.0002096271,7.756949e-05,0.000255037,0,0,0.000221664,0.0004104892,4.784117e-05,0,0,0,0,3.776649e-05,9.42436e-05,1.734816e-05,3.170879e-05
